"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
1510,"Sub2","not vetted","PIGLIUCCI, M","SPATIOTEMPORAL VARIATION OF PHENOTYPIC PLASTICITY AND INTEGRATION IN NATURAL-POPULATIONS OF ANCHUSA-ITALICA RETZ","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","Article",1992,"13","3","255","267","","Ecology"
1528,"Sub2","not vetted","VASSEUR, L; AARSSEN, LW","PHENOTYPIC PLASTICITY IN LEMNA-MINOR (LEMNACEAE)","PLANT SYSTEMATICS AND EVOLUTION","Article",1992,"180","4-Mar","205","219","10.1007/BF00941151","Plant Sciences; Evolutionary Biology"
1533,"Sub2","not vetted","MENG, XL; RUBIN, DB","USING EM TO OBTAIN ASYMPTOTIC VARIANCE - COVARIANCE MATRICES - THE SEM ALGORITHM","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1991,"86","416","899","909","10.2307/2290503","Statistics & Probability"
1559,"Sub2","not vetted","GILES, DEA; SRIVASTAVA, VK","AN UNBIASED ESTIMATOR OF THE COVARIANCE-MATRIX OF THE MIXED REGRESSION ESTIMATOR","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1991,"86","414","441","444","10.2307/2290591","Statistics & Probability"
1581,"Sub2","not vetted","CARMICHAEL, JP; MASSE, JC; THEODORESCU, R","RECIPROCAL COVARIANCE SOLUTIONS OF SOME MATRIX DIFFERENTIAL-EQUATIONS","STOCHASTIC PROCESSES AND THEIR APPLICATIONS","Article",1991,"37","1","45","60","10.1016/0304-4149(91)90059-L","Statistics & Probability"
1632,"Sub2","not vetted","EGAN, PF; TRAINOR, FR","PHENOTYPIC PLASTICITY IN SCENEDESMUS-COMMUNIS (CHLOROPHYCEAE) .1. RELATIONSHIP OF SCENEDESMUS-COMMUNIS TO SCENEDESMUS-KOMAREKII","JOURNAL OF PHYCOLOGY","Article",1990,"26","2","367","376","10.1111/j.0022-3646.1990.00367.x","Plant Sciences; Marine & Freshwater Biology"
1638,"Sub2","not vetted","KAPLAN, D","EVALUATING AND MODIFYING COVARIANCE STRUCTURE MODELS - A REVIEW AND RECOMMENDATION","MULTIVARIATE BEHAVIORAL RESEARCH","Review",1990,"25","2","137","155","10.1207/s15327906mbr2502_1","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
1666,"Sub2","not vetted","BETTUCCI, L; RODRIGUEZ, C; ROQUEBERT, MF","FUNGAL COMMUNITIES OF VOLCANIC ASH SOILS ALONG AN ALTITUDINAL GRADIENT IN MEXICO .3. SEASONAL-VARIATION","PEDOBIOLOGIA","Article",1990,"34","1","61","67","","Ecology; Soil Science"
1670,"Sub2","not vetted","CHEN, J; BRECKOW, J; ROOS, H; KELLERER, AM","FURTHER DEVELOPMENT OF THE VARIANCE-COVARIANCE METHOD","RADIATION PROTECTION DOSIMETRY","Article; Proceedings Paper",1990,"31","4-Jan","171","174","","Environmental Sciences; Public, Environmental & Occupational Health; Nuclear Science & Technology; Radiology, Nuclear Medicine & Medical Imaging"
1702,"Sub2","not vetted","STEARNS, SC","THE EVOLUTIONARY SIGNIFICANCE OF PHENOTYPIC PLASTICITY - PHENOTYPIC SOURCES OF VARIATION AMONG ORGANISMS CAN BE DESCRIBED BY DEVELOPMENTAL SWITCHES AND REACTION NORMS","BIOSCIENCE","Article",1989,"39","7","436","445","10.2307/1311135","Biology"
1739,"Sub2","not vetted","SCHEINER, SM; LYMAN, RF","THE GENETICS OF PHENOTYPIC PLASTICITY .1. HERITABILITY","JOURNAL OF EVOLUTIONARY BIOLOGY","Article",1989,"2","2","95","107","10.1046/j.1420-9101.1989.2020095.x","Ecology; Evolutionary Biology; Genetics & Heredity"
1747,"Sub2","not vetted","GROSSMAN, M; FERNANDO, RL","COVARIANCE BETWEEN RELATIVES FOR X-CHROMOSOMAL LOCI IN A POPULATION IN DISEQUILIBRIUM","THEORETICAL AND APPLIED GENETICS","Article",1989,"77","3","311","319","10.1007/BF00305821","Agronomy; Plant Sciences; Genetics & Heredity; Horticulture"
1760,"Sub2","not vetted","BOOMSMA, DI; MOLENAAR, PCM; ORLEBEKE, JF","THE GENETIC-ANALYSIS OF VARIANCE AND COVARIANCE - BLOOD-PRESSURE IN ADOLESCENT TWINS AND THEIR PARENTS","PSYCHOPHYSIOLOGY","Meeting Abstract",1988,"25","4","424","424","","Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental"
1767,"Sub2","not vetted","SCHOENBERG, R; ARMINGER, G","LINCS - LINEAR COVARIANCE STRUCTURE-ANALYSIS","MULTIVARIATE BEHAVIORAL RESEARCH","Article",1988,"23","2","271","273","10.1207/s15327906mbr2302_10","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
1768,"Sub2","not vetted","TAYLOR, DR; AARSSEN, LW","AN INTERPRETATION OF PHENOTYPIC PLASTICITY IN AGROPYRON-REPENS (GRAMINAE)","AMERICAN JOURNAL OF BOTANY","Article",1988,"75","3","401","413","10.2307/2443987","Plant Sciences"
1784,"Sub2","not vetted","PEIRIS, MS","ON THE PREDICTION OF MULTIVARIATE ARMA PROCESSES WITH A TIME-DEPENDENT COVARIANCE STRUCTURE","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1988,"17","1","27","37","10.1080/03610928808829607","Statistics & Probability"
1785,"Sub2","not vetted","BAJ, ZD; KRISHNAIAH, PR; ZHAO, LC","MULTIVARIATE COMPONENTS OF COVARIANCE MODEL IN UNBALANCED CASE","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1988,"17","4","1311","1324","","Statistics & Probability"
1790,"Sub2","not vetted","Perrin, N","Why are offspring born larger when it is colder? Phenotypic plasticity for offspring size in the cladoceran Simocephalus vetulus (Muller)","FUNCTIONAL ECOLOGY","Article",1988,"2","3","283","288","10.2307/2389399","Ecology"
1819,"Sub2","not vetted","HAUSMAN, JA; NEWEY, WK; TAYLOR, WE","EFFICIENT ESTIMATION AND IDENTIFICATION OF SIMULTANEOUS EQUATION MODELS WITH COVARIANCE RESTRICTIONS","ECONOMETRICA","Article",1987,"55","4","849","874","10.2307/1911032","Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability"
1846,"Sub2","not vetted","SCHALL, R; DUNNE, TT","ADDITIONAL VARIABLES AND ADJUSTED ESTIMATES WITH ARBITRARY KNOWN VARIANCE-COVARIANCE STRUCTURE","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1987,"16","5","1253","1263","10.1080/03610928708829436","Statistics & Probability"
1856,"Sub2","not vetted","MARCUS, R; GENIZI, A","NONPARAMETRIC ANALYSIS OF COVARIANCE WITH ORDERED-ALTERNATIVES","JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL","Article",1987,"49","1","102","111","","Statistics & Probability"
1896,"Sub2","not vetted","GOSZ, JR; WHITE, CS","SEASONAL AND ANNUAL VARIATION IN NITROGEN MINERALIZATION AND NITRIFICATION ALONG AN ELEVATIONAL GRADIENT IN NEW-MEXICO","BIOGEOCHEMISTRY","Article",1986,"2","3","281","297","10.1007/BF02180162","Environmental Sciences; Geosciences, Multidisciplinary"
1924,"Sub2","not vetted","KRONKA, SN","MEAN VARIANCE OF CONTRASTS, IN THE COVARIANCE ANALYSIS OF BALANCED EXTRA-PERIOD CHANGE-OVER DESIGNS","BIOMETRICS","Meeting Abstract",1985,"41","4","1094","1094","","Biology; Mathematical & Computational Biology; Statistics & Probability"
1935,"Sub2","not vetted","WOOD, H; DEGABRIELE, R","GENETIC-VARIATION AND PHENOTYPIC PLASTICITY IN POPULATIONS OF PATERSONS CURSE (ECHIUM-PLANTAGINEUM L) IN SOUTHEASTERN AUSTRALIA","AUSTRALIAN JOURNAL OF BOTANY","Article",1985,"33","6","677","685","10.1071/BT9850677","Plant Sciences"
1971,"Sub2","not vetted","KLEFFE, J; VOLAUFOVA, J","OPTIMALITY OF THE SAMPLE VARIANCE-COVARIANCE MATRIX IN REPEATED MEASUREMENT DESIGNS","SANKHYA-THE INDIAN JOURNAL OF STATISTICS SERIES A","Article",1985,"47","FEB","90","99","","Statistics & Probability"
1980,"Sub2","not vetted","SCHLICHTING, CD; LEVIN, DA","PHENOTYPIC PLASTICITY OF ANNUAL PHLOX - TESTS OF SOME HYPOTHESES","AMERICAN JOURNAL OF BOTANY","Article",1984,"71","2","252","260","10.2307/2443753","Plant Sciences"
1985,"Sub2","not vetted","MISRA, RK","COMPARISON OF POPULATIONS BASED ON ATTRIBUTE DATA, WHEN COVARIANCE MATRICES ARE UNEQUAL","BIOMETRICAL JOURNAL","Article",1984,"26","2","185","191","10.1002/bimj.4710260209","Mathematical & Computational Biology; Statistics & Probability"
1988,"Sub2","not vetted","KENWARD, M","THE USE OF AN AUTOREGRESSIVE COVARIANCE STRUCTURE IN THE ANALYSIS OF REPEATED MEASUREMENTS","BIOMETRICS","Meeting Abstract",1984,"40","1","273","273","","Biology; Mathematical & Computational Biology; Statistics & Probability"
2008,"Sub2","not vetted","BONNEY, GE; KISSLING, GE","ON THE INVERSE OF A PATTERNED COVARIANCE-MATRIX","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1984,"79","387","722","723","10.2307/2288424","Statistics & Probability"
2017,"Sub2","not vetted","KELLERER, AM; ROSSI, HH","ON THE DETERMINATION OF MICRODOSIMETRIC PARAMETERS IN TIME-VARYING RADIATION-FIELDS - THE VARIANCE COVARIANCE METHOD","RADIATION RESEARCH","Article",1984,"97","2","237","245","10.2307/3576275","Biology; Biophysics; Radiology, Nuclear Medicine & Medical Imaging"
2029,"Sub2","not vetted","SZATROWSKI, TH","MISSING DATA IN THE ONE-POPULATION MULTIVARIATE NORMAL PATTERNED MEAN AND COVARIANCE-MATRIX TESTING AND ESTIMATION PROBLEM","ANNALS OF STATISTICS","Article",1983,"11","3","947","958","10.1214/aos/1176346260","Statistics & Probability"
2083,"Sub2","not vetted","JEYARATNAM, S","A SUFFICIENT CONDITION ON THE COVARIANCE-MATRIX FOR F TESTS IN LINEAR-MODELS TO BE VALID","BIOMETRIKA","Note",1982,"69","3","679","680","","Biology; Mathematical & Computational Biology; Statistics & Probability"
2099,"Sub2","not vetted","BROWN, PJ; ZIDEK, JV","MULTIVARIATE REGRESSION SHRINKAGE ESTIMATORS WITH UNKNOWN COVARIANCE-MATRIX","SCANDINAVIAN JOURNAL OF STATISTICS","Article",1982,"9","4","209","215","","Statistics & Probability"
2107,"Sub2","not vetted","MORAN, GF; MARSHALL, DR; MULLER, WJ","PHENOTYPIC VARIATION AND PLASTICITY IN THE COLONIZING SPECIES XANTHIUM-STRUMARIUM L (NOOGOORA BURR)","AUSTRALIAN JOURNAL OF BIOLOGICAL SCIENCES","Article",1981,"34","6-May","639","648","10.1071/BI9810639","Biology"
2119,"Sub2","not vetted","ATCHLEY, WR; RUTLEDGE, JJ; COWLEY, DE","GENETIC COMPONENTS OF SIZE AND SHAPE .2. MULTIVARIATE COVARIANCE PATTERNS IN THE RAT AND MOUSE SKULL","EVOLUTION","Article",1981,"35","6","1037","1055","10.2307/2408119","Ecology; Evolutionary Biology; Genetics & Heredity"
2139,"Sub2","not vetted","JORESKOG, KG","ANALYSIS OF COVARIANCE-STRUCTURES","SCANDINAVIAN JOURNAL OF STATISTICS","Article",1981,"8","2","65","92","","Statistics & Probability"
2163,"Sub2","not vetted","ROGERS, GS","A CHARACTERIZATION OF A NORMAL INTRA-CLASS COVARIANCE-MATRIX","SOUTH AFRICAN STATISTICAL JOURNAL","Article",1980,"14","1","43","45","","Statistics & Probability"
2203,"Sub2","not vetted","OTTO, C","SIZE AND SKELETAL VARIATION IN MALE BANK VOLE ALONG AN ALTITUDINAL GRADIENT IN WESTERN NORWAY","ACTA THERIOLOGICA","Article",1978,"23","19-3","391","399","10.4098/AT.arch.78-30","Zoology"
2220,"Sub2","not vetted","SEELY, J","COMPLETE SUFFICIENT STATISTIC FOR THE LINEAR-MODEL UNDER NORMALITY AND A SINGULAR COVARIANCE-MATRIX","COMMUNICATIONS IN STATISTICS PART A-THEORY AND METHODS","Article",1978,"7","15","1465","1473","10.1080/03610927808827728","Statistics & Probability"
2223,"Sub2","not vetted","GEELEN, MJH; BEYNEN, AC; CHRISTIANSEN, RZ; LEPREAUJOSE, MJ; GIBSON, DM","SHORT-TERM EFFECTS OF INSULIN AND GLUCAGON ON LIPID-SYNTHESIS IN ISOLATED RAT HEPATOCYTES - COVARIANCE OF ACETYL-COA CARBOXYLASE ACTIVITY AND RATE OF H2O-H-3 INCORPORATION INTO FATTY-ACIDS","FEBS LETTERS","Article",1978,"95","2","326","330","10.1016/0014-5793(78)81022-9","Biochemistry & Molecular Biology; Biophysics; Cell Biology"
2248,"Sub2","not vetted","BHARGAVA, AK","MAXIMUM LIKELIHOOD ESTIMATION IN A MULTIVARIATE ERRORS IN VARIABLES REGRESSION-MODEL WITH UNKNOWN ERROR COVARIANCE-MATRIX","COMMUNICATIONS IN STATISTICS PART A-THEORY AND METHODS","Article",1977,"6","7","587","601","10.1080/03610927708827517","Statistics & Probability"
2271,"Sub2","not vetted","CHANG, WC","EFFECTS OF ADDING A VARIABLE IN DISSECTING A MIXTURE OF 2 NORMAL POPULATIONS WITH A COMMON COVARIANCE-MATRIX","BIOMETRIKA","Note",1976,"63","3","676","678","10.2307/2335752","Biology; Mathematical & Computational Biology; Statistics & Probability"
2283,"Sub2","not vetted","MCELROY, FW","OPTIMALITY OF LEAST-SQUARES IN LINEAR-MODELS WITH UNKNOWN ERROR COVARIANCE-MATRIX","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1976,"71","354","374","377","","Statistics & Probability"
2296,"Sub2","not vetted","DOHLER, R; HECKENDORFF, H","EXPERIMENTAL DESIGNS OF ANALYSIS OF COVARIANCE UNDER MINIMIZATION OF NUMBER OF EXPERIMENTS FOR ESTIMATION OF VARIANCE PART","BIOMETRISCHE ZEITSCHRIFT","Article",1975,"17","4","217","223","10.1002/bimj.19750170404","Biology; Mathematics, Interdisciplinary Applications; Mathematics; Social Sciences, Mathematical Methods"
2311,"Sub2","not vetted","Price, J; Harrison, MC; Hammond, RL; Adams, S; Gutierrez-Marcos, JF; Mallon, EB","Alternative splicing associated with phenotypic plasticity in the bumble bee Bombus terrestris","MOLECULAR ECOLOGY",NA,2018,"27","4","1036","1043","10.1111/mec.14495",NA
2314,"Sub2","not vetted","Jocher, G; Marshall, J; Nilsson, MB; Linder, S; De Simon, G; Hornlund, T; Lundmark, T; Nasholm, T; Lofvenius, MO; Tarvainen, L; Wallin, G; Peichl, M","Impact of Canopy Decoupling and Subcanopy Advection on the Annual Carbon Balance of a Boreal Scots Pine Forest as Derived From Eddy Covariance","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES",NA,2018,"123","2","303","325","10.1002/2017JG003988",NA
2351,"Sub2","not vetted","Nagano, M; Doi, H","Degree of high phenotypic plasticity in wild populations of Daphnia in early spring","JOURNAL OF LIMNOLOGY",NA,2018,"77","2","309","315","10.4081/jlimnol.2018.1709",NA
2377,"Sub2","not vetted","Devijver, E; Gallopin, M","Block-Diagonal Covariance Selection for High-Dimensional Gaussian Graphical Models","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,2018,"113","521","306","314","10.1080/01621459.2016.1247002",NA
2380,"Sub2","not vetted","Maboudou-Tchao, EM","Kernel methods for changes detection in covariance matrices","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION",NA,2018,"47","6","1704","1721","10.1080/03610918.2017.1322701",NA
2422,"Sub2","not vetted","Pan, JX; Pan, Y","jmcm: An R Package for Joint Mean-Covariance Modeling of Longitudinal Data","JOURNAL OF STATISTICAL SOFTWARE",NA,2017,"82","9","1","29","10.18637/jss.v082.i09",NA
2477,"Sub2","not vetted","Fischman, BJ; Pitts-Singer, TL; Robinson, GE","Nutritional Regulation of Phenotypic Plasticity in a Solitary Bee (Hymenoptera: Megachilidae)","ENVIRONMENTAL ENTOMOLOGY",NA,2017,"46","5","1070","1079","10.1093/ee/nvx119",NA
2518,"Sub2","not vetted","Nijhout, HF; Sadre-Marandi, F; Best, J; Reed, MC","Systems Biology of Phenotypic Robustness and Plasticity","INTEGRATIVE AND COMPARATIVE BIOLOGY",NA,2017,"57","2","171","184","10.1093/icb/icx076",NA
2572,"Sub2","not vetted","Lam, C; Feng, P; Hu, C","Nonlinear shrinkage estimation of large integrated covariance matrices","BIOMETRIKA",NA,2017,"104","2","481","488","10.1093/biomet/asx021",NA
2606,"Sub2","not vetted","Nikolova, Y; Hariri, A; Sibille, E","Novel Transcriptome-Based Polygenic Risk Score for Depression is Associated with Reduced dlPFC Efficiency and Disrupted Structural Covariance Network Properties","BIOLOGICAL PSYCHIATRY",NA,2017,"81","10","S104","S105","10.1016/j.biopsych.2017.02.268",NA
2632,"Sub2","not vetted","Vargas, CA; Lagos, NA; Lardies, MA; Duarte, C; Manriquez, PH; Aguilera, VM; Broitman, B; Widdicombe, S; Dupont, S","Species-specific responses to ocean acidification should account for local adaptation and adaptive plasticity","NATURE ECOLOGY & EVOLUTION",NA,2017,"1","4","","","10.1038/s41559-017-0084",NA
2675,"Sub2","not vetted","Classen, A; Steffan-Dewenter, I; Kindeketa, WJ; Peters, MK","Integrating intraspecific variation in community ecology unifies theories on body size shifts along climatic gradients","FUNCTIONAL ECOLOGY",NA,2017,"31","3","768","777","10.1111/1365-2435.12786",NA
2689,"Sub2","not vetted","Mathur, V; Schmidt, PS","Adaptive patterns of phenotypic plasticity in laboratory and field environments in Drosophila melanogaster","EVOLUTION",NA,2017,"71","2","465","474","10.1111/evo.13144",NA
2701,"Sub2","not vetted","Edge, CB; Rollinson, N; Brooks, RJ; Congdon, JD; Iverson, JB; Janzen, FJ; Litzgus, JD","Phenotypic plasticity of nest timing in a post-glacial landscape: how do reptiles adapt to seasonal time constraints?","ECOLOGY",NA,2017,"98","2","512","524","10.1002/ecy.1665/suppinfo",NA
2705,"Sub2","not vetted","Nam, SA; Lee, K","Comparison of the covariance matrix for general linear model","KOREAN JOURNAL OF APPLIED STATISTICS",NA,2017,"30","1","103","117","10.5351/KJAS.2017.30.1.103",NA
2708,"Sub2","not vetted","Preinerstorfer, D; Potscher, BM","ON THE POWER OF INVARIANT TESTS FOR HYPOTHESES ON A COVARIANCE MATRIX","ECONOMETRIC THEORY",NA,2017,"33","1","1","68","10.1017/S026646661500033X",NA
2718,"Sub2","not vetted","Cavender-Bares, J; Ramirez-Valiente, JA","Physiological Evidence from Common Garden Experiments for Local Adaptation and Adaptive Plasticity to Climate in American Live Oaks (Quercus Section Virentes): Implications for Conservation Under Global Change","OAKS PHYSIOLOGICAL ECOLOGY. EXPLORING THE FUNCTIONAL DIVERSITY OF GENUS QUERCUS L.",NA,2017,"7","","107","135","10.1007/978-3-319-69099-5_4",NA
2734,"Sub2","not vetted","Bartlett, TE","Network inference and community detection, based on covariance matrices, correlations, and test statistics from arbitrary distributions","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS",NA,2017,"46","18","9150","9165","10.1080/03610926.2016.1205624",NA
2761,"Sub2","not vetted","Zou, T; Lan, W; Wang, HS; Tsai, CL","Covariance Regression Analysis","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,2017,"112","517","266","281","10.1080/01621459.2015.1131699",NA
2766,"Sub2","not vetted","Scheinost, D; Kwon, SH; Lacadie, C; Vohr, BR; Schneider, KC; Papademetris, X; Constable, RT; Ment, LR","Alterations in Anatomical Covariance in the Prematurely Born","CEREBRAL CORTEX",NA,2017,"27","1","534","543","10.1093/cercor/bhv248",NA
2777,"Sub2","not vetted","Huang, CCL; Jou, YJ; Cho, HJ","VIF-based adaptive matrix perturbation method for heteroskedasticity-robust covariance estimators in the presence of multicollinearity","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS",NA,2017,"46","7","3255","3263","10.1080/03610926.2015.1060340",NA
2778,"Sub2","not vetted","Palombi, F; Toti, S; Filippini, R","Numerical Reconstruction of the Covariance Matrix of a Spherically Truncated Multinormal Distribution","Journal of Probability and Statistics",NA,2017,NA,"","","","10.1155/2017/6579537",NA
2783,"Sub2","not vetted","Anderson, RG; Alfieri, JG; Tirado-Corbala, R; Gartung, J; McKee, LG; Prueger, JH; Wang, D; Ayars, JE; Kustas, WP","Assessing FAO-56 dual crop coefficients using eddy covariance flux partitioning","AGRICULTURAL WATER MANAGEMENT",NA,2017,"179","","92","102","10.1016/j.agwat.2016.07.027",NA
2796,"Sub2","not vetted","Ozawa, T; Mizuhara, T; Arata, M; Shimada, M; Niimi, T; Okada, K; Okada, Y; Ohta, K","Histone deacetylases control module-specific phenotypic plasticity in beetle weapons","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA",NA,2016,"113","52","15042","15047","10.1073/pnas.1615688114",NA
2816,"Sub2","not vetted","Baerum, KM; Vollestad, LA; Kiffney, P; Remy, A; Haugen, TO","Population-level variation in juvenile brown trout growth from different climatic regions of Norway to an experimental thermal gradient","ENVIRONMENTAL BIOLOGY OF FISHES","Article",2016,"99","12","1009","1018","10.1007/s10641-016-0533-6","Ecology; Marine & Freshwater Biology"
2824,"Sub2","not vetted","Wang, M; Kong, L; Li, Z; Zhang, LJ","Covariance estimators for Generalized Estimating Equations (GEE) in longitudinal analysis with small samples","STATISTICS IN MEDICINE","Letter",2016,"35","28","5318","5319","10.1002/sim.7131","Mathematical & Computational Biology; Public, Environmental & Occupational Health; Medical Informatics; Medicine, Research & Experimental; Statistics & Probability"
2864,"Sub2","not vetted","Fallah, A","Gaussian mixture analysis of covariance","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION","Article",2016,"86","16","3158","3174","10.1080/00949655.2016.1151519","Computer Science, Interdisciplinary Applications; Statistics & Probability"
2865,"Sub2","not vetted","van Wieringen, WN; Peeters, CFW","Ridge estimation of inverse covariance matrices from high-dimensional data","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",2016,"103","","284","303","10.1016/j.csda.2016.05.012","Computer Science, Interdisciplinary Applications; Statistics & Probability"
2873,"Sub2","not vetted","Bhattacharjee, M; Bose, A","Polynomial generalizations of the sample variance-covariance matrix when pn(-1) -> 0","RANDOM MATRICES-THEORY AND APPLICATIONS","Article",2016,"5","4","","","10.1142/S2010326316500143","Physics, Mathematical; Statistics & Probability"
2900,"Sub2","not vetted","Curham, KJ; Allen, JJB","MULTIVARIATE PHASE COVARIANCE ANALYSIS: A NEW APPROACH TO REVEALING FUNCTIONAL CONNECTIVITY IN EEG TIME-SERIES","PSYCHOPHYSIOLOGY","Meeting Abstract",2016,"53","","S64","S64","","Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental"
2935,"Sub2","not vetted","Ding, CZ; Jiang, XM; Chen, LQ; Juan, T; Chen, ZM","Growth variation of Schizothorax dulongensis Huang, 1985 along altitudinal gradients: implications for the Tibetan Plateau fishes under climate change","JOURNAL OF APPLIED ICHTHYOLOGY","Article",2016,"32","4","729","733","10.1111/jai.13102","Fisheries; Marine & Freshwater Biology"
2946,"Sub2","not vetted","Attard, KM; Hancke, K; Sejr, MK; Glud, RN","Benthic primary production and mineralization in a High Arctic fjord: in situ assessments by aquatic eddy covariance","MARINE ECOLOGY PROGRESS SERIES","Article",2016,"554","","35","50","10.3354/meps11780","Ecology; Marine & Freshwater Biology; Oceanography"
2957,"Sub2","not vetted","Kelley, JL; Yee, MC; Brown, AP; Richardson, RR; Tatarenkov, A; Lee, CC; Harkins, TT; Bustamante, CD; Earley, RL","The Genome of the Self-Fertilizing Mangrove Rivulus Fish, Kryptolebias marmoratus: A Model for Studying Phenotypic Plasticity and Adaptations to Extreme Environments","GENOME BIOLOGY AND EVOLUTION","Article",2016,"8","7","2145","2154","10.1093/gbe/evw145","Evolutionary Biology; Genetics & Heredity"
2967,"Sub2","not vetted","Delhaye, G; Violle, C; Seleck, M; Ilunga, EIW; Daubie, I; Mahy, G; Meerts, P","Community variation in plant traits along copper and cobalt gradients","JOURNAL OF VEGETATION SCIENCE","Article",2016,"27","4","854","864","10.1111/jvs.12394","Plant Sciences; Ecology; Forestry"
2973,"Sub2","not vetted","Kumar, U; Laza, MR; Soulie, JC; Pasco, R; Mendez, KVS; Dingkuhn, M","Compensatory phenotypic plasticity in irrigated rice: Sequential formation of yield components and simulation with SAMARA model","FIELD CROPS RESEARCH","Article",2016,"193","","164","177","10.1016/j.fcr.2016.04.036","Agronomy"
3020,"Sub2","not vetted","Wang, YD; Tang, XG; Yu, LF; Hou, XY; Munger, JW","Comparison of net ecosystem carbon exchange estimation in a mixed temperate forest using field eddy covariance and MODIS data","SPRINGERPLUS","Article",2016,"5","","","","10.1186/s40064-016-2134-4","Multidisciplinary Sciences"
3035,"Sub2","not vetted","Corwin, JA; Subedy, A; Eshbaugh, R; Kliebenstein, DJ","Expansive Phenotypic Landscape of Botrytis cinerea Shows Differential Contribution of Genetic Diversity and Plasticity","MOLECULAR PLANT-MICROBE INTERACTIONS","Article",2016,"29","4","287","298","10.1094/MPMI-09-15-0196-R","Biochemistry & Molecular Biology; Biotechnology & Applied Microbiology; Plant Sciences"
3043,"Sub2","not vetted","Gugger, PF; Cokus, SJ; Sork, VL","Association of transcriptome-wide sequence variation with climate gradients in valley oak (Quercus lobata)","TREE GENETICS & GENOMES","Article",2016,"12","2","","","10.1007/s11295-016-0975-1","Forestry; Genetics & Heredity; Horticulture"
3071,"Sub2","not vetted","Von Cramon-Taubadel, N; Schroeder, L","Applying modern human population models to estimate variance/covariance structure in bioarchaeology: assessing drift and selection in prehistoric skeletal populations","AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY","Meeting Abstract",2016,"159","","325","325","","Anthropology; Evolutionary Biology"
3094,"Sub2","not vetted","Fang, YX; Wang, BH; Feng, Y","Tuning-parameter selection in regularized estimations of large covariance matrices","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION","Article",2016,"86","3","494","509","10.1080/00949655.2015.1017823","Computer Science, Interdisciplinary Applications; Statistics & Probability"
3099,"Sub2","not vetted","Corona, M; Libbrecht, R; Wheeler, DE","Molecular mechanisms of phenotypic plasticity in social insects","CURRENT OPINION IN INSECT SCIENCE","Article",2016,"13","","55","60","10.1016/j.cois.2015.12.003","Biology; Ecology; Entomology"
3120,"Sub2","not vetted","Wearing, OH; Eme, J; Rhen, T; Crossley, DA","Phenotypic plasticity in the common snapping turtle (Chelydra serpentina): long-term physiological effects of chronic hypoxia during embryonic development","AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY","Article",2016,"310","2","R176","R184","10.1152/ajpregu.00293.2015","Physiology"
3131,"Sub2","not vetted","Vahey, MD; Fletcher, DA","Phenotypic variability and plasticity in influenza A virus measured using multi-spectral viral strains.","MOLECULAR BIOLOGY OF THE CELL","Meeting Abstract",2016,"27","","","","","Cell Biology"
3150,"Sub2","not vetted","Wei, M; Yang, GY; Yang, LL","The limiting spectral distribution for large sample covariance matrices with unbounded m-dependent entries","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",2016,"45","22","6651","6662","10.1080/03610926.2014.963621","Statistics & Probability"
