"","row","n_pop","sample_size","std_dev","n_env","delta_env","delta_gen","interaction","replicate","env_scenario","seed","total_samples"
"6403",10881,4,16,1,4,0.822130090091377,0.189897467382252,0.792201717430726,8,1,49224844,256
"6404",10882,4,16,1,4,0.102080387528986,0.275998113211244,3.84964597318321,8,1,58228377,256
"6405",10883,4,16,1,4,0.411952361697331,-0.904300833586603,2.52157792169601,8,1,99281285,256
"6406",10884,4,16,1,4,0.745642436901107,-0.206147497519851,0.0682031448371708,8,1,7633397,256
"6407",10885,4,16,1,4,0.0439779665321112,0.455392417032272,0.464211674726102,8,1,21879875,256
"6408",10886,4,16,1,4,0.701897218357772,-0.771668293047696,1.23265654168557,8,1,11912445,256
"6409",10887,4,16,1,4,0.425764716463163,0.361448641400784,1.33390770368278,8,1,12661125,256
"6410",10888,4,16,1,4,0.0584790068678558,0.56342497235164,0.424480125186965,8,1,56490763,256
"6411",10889,4,16,1,4,0.595921280793846,0.856059945654124,1.78713862352539,8,1,72351041,256
"6412",10890,4,16,1,4,0.759979650843889,0.566005971748382,1.5707376764738,8,1,70492970,256
"6413",10891,4,16,1,4,0.811035956488922,-0.720359515864402,3.84855013387278,8,1,82812786,256
"6414",10892,4,16,1,4,0.671751698944718,0.87592908879742,2.46384111745283,8,1,11171818,256
"6415",10893,4,16,1,4,0.724706048378721,0.181927954778075,3.56766845611855,8,1,98466394,256
"6416",10894,4,16,1,4,0.452274859650061,-0.55654928041622,1.00579664581688,8,1,63218356,256
"6417",10895,4,16,1,4,0.81014544214122,0.792607883457094,0.980944756031968,8,1,30691671,256
"6418",10896,4,16,1,4,0.859143108595163,0.192097744904459,1.54619400551775,8,1,40937282,256
"6419",10897,4,16,1,4,0.959514901041985,0.119049483910203,0.531506703600753,8,1,92197472,256
"6420",10898,4,16,1,4,0.866204169811681,-0.67611965816468,3.56441185390577,8,1,63644451,256
"6421",10899,4,16,1,4,0.435176345519722,0.549652797169983,3.74692459683865,8,1,43938670,256
"6422",10900,4,16,1,4,0.323713206220418,-0.800669313874096,1.52115209963406,8,1,74107845,256
"6423",11001,2,4,0.5,2,0,-0.366846479475498,0,8,1,74578017,16
"6424",11003,8,4,0.5,8,0,0.145750852301717,0,8,1,31786442,256
"6425",11004,4,8,0.5,4,0,-0.206203285604715,0,8,1,46694876,128
"6426",11006,4,16,0.5,4,0,-0.253882644698024,0,8,1,66765077,256
"6427",11007,2,8,0.5,2,0,0.575692763086408,0,8,1,46896096,32
"6428",11008,8,4,0.5,8,0,-0.832748848479241,0,8,1,18815742,256
"6429",11009,4,8,0.5,4,0,0.446761487983167,0,8,1,53472420,128
"6430",11011,4,16,0.5,4,0,-0.946214561816305,0,8,1,57116127,256
"6431",11016,4,16,0.5,4,0,-0.223260486032814,0,8,1,10171143,256
"6432",11017,2,8,0.5,2,0,-0.824875955469906,0,8,1,4087070,32
"6433",11018,4,16,0.5,4,0,-0.0197880142368376,0,8,1,56005622,256
"6434",11021,4,8,0.5,4,0,0.0786636052653193,0,8,1,39477542,128
"6435",11023,4,4,0.5,4,0,-0.274583994410932,0,8,1,75682561,64
"6436",11025,2,16,0.5,2,0,-0.454197429120541,0,8,1,97047386,64
"6437",11026,2,8,0.5,2,0,-0.116309802979231,0,8,1,23452924,32
"6438",11028,4,16,0.5,4,0,-0.410282637923956,0,8,1,78622967,256
"6439",11029,4,8,0.5,4,0,0.876316354610026,0,8,1,38096244,128
"6440",11031,4,8,0.5,4,0,-0.862736595328897,0,8,1,34286354,128
"6441",11033,2,4,0.5,2,0,-0.495597899425775,0,8,1,60449553,16
"6442",11034,2,4,0.5,2,0,-0.272175513207912,0,8,1,61001584,16
"6443",11035,8,4,0.5,8,0,-0.63855742989108,0,8,1,44571921,256
"6444",11036,2,4,0.5,2,0,0.501266121398658,0,8,1,70928956,16
"6445",11039,4,8,0.5,4,0,0.383079002611339,0,8,1,73150701,128
"6446",11040,2,4,0.5,2,0,0.0734759168699384,0,8,1,47737284,16
"6447",11042,8,4,0.5,8,0,-0.0742254904471338,0,8,1,38087172,256
"6448",11043,2,8,0.5,2,0,-0.259592806454748,0,8,1,29908446,32
"6449",11046,4,8,0.5,4,0,0.0311477584764361,0,8,1,92205863,128
"6450",11047,2,4,0.5,2,0,0.262879698071629,0,8,1,98841039,16
"6451",11048,2,4,0.5,2,0,-0.641480716876686,0,8,1,46687998,16
"6452",11050,2,8,0.5,2,0,-0.494243495166302,0,8,1,43418145,32
"6453",11051,8,4,1,8,0,0.921200989279896,0,8,1,76217120,256
"6454",11052,2,8,1,2,0,-0.169926644768566,0,8,1,40321168,32
"6455",11053,2,4,1,2,0,-0.754639663267881,0,8,1,18212624,16
"6456",11056,4,4,1,4,0,0.153325828723609,0,8,1,63573351,64
"6457",11057,2,4,1,2,0,-0.320912450551987,0,8,1,77503770,16
"6458",11058,8,4,1,8,0,0.597619325388223,0,8,1,59283608,256
"6459",11060,2,8,1,2,0,0.357757663354278,0,8,1,42622761,32
"6460",11061,4,16,1,4,0,-0.798646311741322,0,8,1,92477260,256
"6461",11063,2,16,1,2,0,0.0608971980400383,0,8,1,36554052,64
"6462",11064,2,4,1,2,0,0.741120242513716,0,8,1,48183211,16
"6463",11065,4,8,1,4,0,-0.0573281929828227,0,8,1,20917363,128
"6464",11067,4,4,1,4,0,0.171139285434037,0,8,1,80623591,64
"6465",11068,2,16,1,2,0,-0.218963721301407,0,8,1,36140983,64
"6466",11069,8,4,1,8,0,-0.103998941369355,0,8,1,95719063,256
"6467",11072,4,8,1,4,0,0.7226432277821,0,8,1,1919445,128
"6468",11073,4,8,1,4,0,-0.386466905474663,0,8,1,95713216,128
"6469",11074,2,16,1,2,0,0.668603071942925,0,8,1,3320874,64
"6470",11075,4,8,1,4,0,0.379878968931735,0,8,1,55599621,128
"6471",11077,4,8,1,4,0,0.0979753960855305,0,8,1,12421045,128
"6472",11078,8,4,1,8,0,-0.730466017499566,0,8,1,17150858,256
"6473",11081,2,8,1,2,0,-0.468574329745024,0,8,1,83929717,32
"6474",11082,4,4,1,4,0,0.812185998540372,0,8,1,57145289,64
"6475",11085,4,16,1,4,0,0.0372479362413287,0,8,1,21429076,256
"6476",11089,2,16,1,2,0,0.0220231460407376,0,8,1,99649152,64
"6477",11090,4,4,1,4,0,0.862812431063503,0,8,1,18063809,64
"6478",11091,4,8,1,4,0,-0.24979901779443,0,8,1,42435437,128
"6479",11092,2,4,1,2,0,-0.317504914011806,0,8,1,13649502,16
"6480",11093,8,4,1,8,0,-0.826284738257527,0,8,1,32624500,256
"6481",11094,8,4,1,8,0,-0.0750734936445951,0,8,1,94122527,256
"6482",11095,2,16,1,2,0,0.0234522921964526,0,8,1,974447,64
"6483",11100,8,4,1,8,0,-0.182539252564311,0,8,1,24918524,256
"6484",11101,4,8,0.5,4,0.737801376963034,0,0,8,1,55442210,128
"6485",11103,8,4,0.5,8,0.564927758881822,0,0,8,1,73925558,256
"6486",11104,4,16,0.5,4,0.497246463550255,0,0,8,1,62810323,256
"6487",11105,4,8,0.5,4,0.664421196561307,0,0,8,1,22156622,128
"6488",11106,2,4,0.5,2,0.375589986564592,0,0,8,1,39440827,16
"6489",11110,2,4,0.5,2,0.948484176071361,0,0,8,1,75149949,16
"6490",11113,2,16,0.5,2,0.0232554364483804,0,0,8,1,16661350,64
"6491",11114,8,4,0.5,8,0.363130088429898,0,0,8,1,80526899,256
"6492",11115,4,4,0.5,4,0.849534491775557,0,0,8,1,26242649,64
"6493",11116,4,4,0.5,4,0.420873824506998,0,0,8,1,14625962,64
"6494",11119,4,8,0.5,4,0.862115816213191,0,0,8,1,50926421,128
"6495",11120,2,8,0.5,2,0.520452567143366,0,0,8,1,65593501,32
"6496",11121,4,8,0.5,4,0.108522177441046,0,0,8,1,14414117,128
"6497",11122,4,4,0.5,4,0.809201496886089,0,0,8,1,75419684,64
"6498",11123,4,16,0.5,4,0.509957496076822,0,0,8,1,29728605,256
"6499",11126,2,16,0.5,2,0.515039461432025,0,0,8,1,20415779,64
"6500",11127,2,4,0.5,2,0.432281046640128,0,0,8,1,38974532,16
"6501",11128,2,8,0.5,2,0.0414822739548981,0,0,8,1,94686731,32
"6502",11129,4,8,0.5,4,0.730922248912975,0,0,8,1,98812599,128
"6503",11132,2,16,0.5,2,0.195853269891813,0,0,8,1,55261419,64
"6504",11134,8,4,0.5,8,0.881215397268534,0,0,8,1,536064,256
"6505",11135,2,16,0.5,2,0.647586392238736,0,0,8,1,68645250,64
"6506",11136,8,4,0.5,8,0.865956629393622,0,0,8,1,80994523,256
"6507",11137,2,8,0.5,2,0.881934898206964,0,0,8,1,33585932,32
"6508",11139,4,8,0.5,4,0.472959795268252,0,0,8,1,85660371,128
"6509",11140,2,8,0.5,2,0.0683188007678837,0,0,8,1,83370073,32
"6510",11142,2,8,0.5,2,0.92264917679131,0,0,8,1,65297045,32
"6511",11144,2,16,0.5,2,0.556145801441744,0,0,8,1,96768879,64
"6512",11145,4,4,0.5,4,0.68241525022313,0,0,8,1,66055900,64
"6513",11147,2,4,0.5,2,0.871552263153717,0,0,8,1,52693998,16
"6514",11149,4,16,0.5,4,0.940869881305844,0,0,8,1,63727089,256
"6515",11152,2,16,1,2,0.587519193999469,0,0,8,1,55964752,64
"6516",11156,4,4,1,4,0.328271689591929,0,0,8,1,45594303,64
"6517",11157,2,16,1,2,0.985934496158734,0,0,8,1,7296498,64
"6518",11160,2,16,1,2,0.0176070076413453,0,0,8,1,61541832,64
"6519",11161,4,8,1,4,0.69555154745467,0,0,8,1,16452219,128
"6520",11162,2,4,1,2,0.737991746747866,0,0,8,1,69407746,16
"6521",11164,2,8,1,2,0.979384889593348,0,0,8,1,28423343,32
"6522",11165,4,4,1,4,0.239819650305435,0,0,8,1,20066597,64
"6523",11166,4,4,1,4,0.531817564740777,0,0,8,1,90552152,64
"6524",11167,4,4,1,4,0.630675901426002,0,0,8,1,67493529,64
"6525",11168,8,4,1,8,0.714889224851504,0,0,8,1,58626790,256
"6526",11170,8,4,1,8,0.660080713452771,0,0,8,1,50043659,256
"6527",11173,2,16,1,2,0.13696006918326,0,0,8,1,20403908,64
"6528",11175,2,16,1,2,0.602943029953167,0,0,8,1,57588017,64
"6529",11176,2,4,1,2,0.893354997737333,0,0,8,1,87819704,16
"6530",11182,4,8,1,4,0.79489972977899,0,0,8,1,21204118,128
"6531",11183,2,4,1,2,0.184121872996911,0,0,8,1,21346013,16
"6532",11184,8,4,1,8,0.0828648614697158,0,0,8,1,30733528,256
"6533",11185,2,16,1,2,0.949137874646112,0,0,8,1,95333997,64
"6534",11187,4,8,1,4,0.518675190629438,0,0,8,1,70181793,128
"6535",11188,4,16,1,4,0.491213439963758,0,0,8,1,24587738,256
"6536",11189,4,16,1,4,0.10837656003423,0,0,8,1,97957627,256
"6537",11190,4,16,1,4,0.952839177567512,0,0,8,1,80350955,256
"6538",11194,4,4,1,4,0.921359011204913,0,0,8,1,13249117,64
"6539",11198,2,4,1,2,0.600401259725913,0,0,8,1,68581843,16
"6540",11200,4,8,1,4,0.220089332899079,0,0,8,1,7772865,128
"6541",11201,2,4,0.5,2,0.257816156372428,0.434726908802986,1.47908269558335,9,1,95035320,16
"6542",11202,2,4,0.5,2,0.838819951517507,-0.525349126663059,0.365117101185024,9,1,64053684,16
"6543",11203,2,4,0.5,2,0.584374420111999,0.769691375549883,2,9,1,53142422,16
"6544",11204,2,4,0.5,2,0.898941812803969,0.302617008332163,0.804650156907737,9,1,81893598,16
"6545",11205,2,4,0.5,2,0.160063319839537,0.831344371195883,0.151588952518068,9,1,10478721,16
"6546",11206,2,4,0.5,2,0.0313129327259958,0.217301540076733,1.05976120675215,9,1,29878775,16
"6547",11207,2,4,0.5,2,0.0208380210679024,-0.903285839129239,0.280313233262859,9,1,40186202,16
"6548",11208,2,4,0.5,2,0.0973791922442615,0.615638782270253,2,9,1,58550660,16
"6549",11209,2,4,0.5,2,0.710924492450431,-0.166186395101249,1.57582109535346,9,1,27047440,16
"6550",11210,2,4,0.5,2,0.00757656153291464,0.049573877826333,0.418414619234391,9,1,22583801,16
"6551",11211,2,4,0.5,2,0.00791266770102084,-0.62174963299185,0.4897658675001,9,1,65612883,16
"6552",11212,2,4,0.5,2,0.565333367558196,-0.290335456375033,2,9,1,75741296,16
"6553",11213,2,4,0.5,2,0.24412860837765,-0.43577078403905,1.16039002730278,9,1,12099669,16
"6554",11214,2,4,0.5,2,0.594485729699954,0.405313978437334,2,9,1,14040564,16
"6555",11215,2,4,0.5,2,0.794248408870772,-0.439947908744216,2,9,1,27982003,16
"6556",11216,2,4,0.5,2,0.853035969892517,0.661190439946949,2,9,1,52640667,16
"6557",11217,2,4,0.5,2,0.849720775382593,0.571992546319962,2,9,1,18850884,16
"6558",11218,2,4,0.5,2,0.171346026938409,-0.425513951573521,1.84963706211885,9,1,59746449,16
"6559",11219,2,4,0.5,2,0.293495513265952,0.191734366584569,1.50647213361459,9,1,1056203,16
"6560",11220,2,4,0.5,2,0.611641953000799,-0.941657146438956,1.00152279938804,9,1,51074391,16
"6561",11221,2,4,0.5,2,0.23411763063632,0.946163891814649,2,9,1,17036355,16
"6562",11222,2,4,0.5,2,0.689229445066303,-0.851863241754472,2,9,1,39818,16
"6563",11223,2,4,0.5,2,0.84763517184183,0.310602917801589,2,9,1,80869666,16
"6564",11224,2,4,0.5,2,0.440730454167351,-0.473353659268469,0.876739580791909,9,1,50266245,16
"6565",11225,2,4,0.5,2,0.501491606701165,-0.480974154081196,1.54344596139155,9,1,36590041,16
"6566",11226,2,4,0.5,2,0.261485352180898,0.483540510293096,2,9,1,82268448,16
"6567",11227,2,4,0.5,2,0.0606585633940995,0.333832601550967,0.706016328169499,9,1,51801915,16
"6568",11228,2,4,0.5,2,0.454904762795195,0.917693576775491,0.0730923396279104,9,1,38213482,16
"6569",11229,2,4,0.5,2,0.517475667642429,-0.666119803674519,2,9,1,43970829,16
"6570",11230,2,4,0.5,2,0.213148792041466,-0.817105050198734,1.89077793668257,9,1,81192231,16
"6571",11231,2,4,0.5,2,0.00292628305032849,-0.832398750819266,0.204907237151638,9,1,24658432,16
"6572",11232,2,4,0.5,2,0.611601567128673,-0.254404636565596,1.75321591431741,9,1,16061792,16
"6573",11233,2,4,0.5,2,0.244099307572469,0.31853743083775,1.67354713524226,9,1,33523418,16
"6574",11234,2,4,0.5,2,0.703757870942354,-0.911183514632285,1.38818102322984,9,1,59503819,16
"6575",11235,2,4,0.5,2,0.910906623816118,0.0332763758487999,1.17725020805374,9,1,20566442,16
"6576",11236,2,4,0.5,2,0.466626186622307,0.180879414081573,2,9,1,72669678,16
"6577",11237,2,4,0.5,2,0.0252626421861351,0.77983737969771,2,9,1,85710191,16
"6578",11238,2,4,0.5,2,0.637864225776866,0.0157530382275581,0.285340281662066,9,1,98765376,16
"6579",11239,2,4,0.5,2,0.155970634892583,0.732549235224724,0.228111405046657,9,1,2028732,16
"6580",11240,2,4,0.5,2,0.457089053001255,-0.00698408903554082,0.701398951378651,9,1,70745931,16
"6581",11241,2,4,0.5,2,0.388434296939522,0.939134455285966,0.617658357587643,9,1,31301421,16
"6582",11242,2,4,0.5,2,0.459138890495524,-0.0167511878535151,1.68629139105091,9,1,58035725,16
"6583",11243,2,4,0.5,2,0.546292397892103,-0.558126967400312,1.96697653057752,9,1,28149822,16
"6584",11244,2,4,0.5,2,0.562217778060585,0.864465040154755,1.00884563351749,9,1,51214213,16
"6585",11245,2,4,0.5,2,0.542566176503897,-0.0934850126504898,0.961873939495999,9,1,53228380,16
"6586",11246,2,4,0.5,2,0.533512864261866,-0.491777169052511,1.70156007166253,9,1,71162591,16
"6587",11247,2,4,0.5,2,0.88168780808337,0.341519321780652,0.0789218673133291,9,1,12980017,16
"6588",11248,2,4,0.5,2,0.238076260080561,0.52761494088918,0.223770484682173,9,1,18332808,16
"6589",11249,2,4,0.5,2,0.507108042715117,0.476987116504461,0.843850301047787,9,1,49975991,16
"6590",11250,2,4,0.5,2,0.158438919810578,-0.911200980655849,2,9,1,36693090,16
"6591",11251,4,4,0.5,4,0.962387500097975,0.241087409667671,0.0771456756978296,9,1,24744163,64
"6592",11252,4,4,0.5,4,0.0722182437311858,-0.258289368823171,3.86627962766215,9,1,10937281,64
"6593",11253,4,4,0.5,4,0.0647667641751468,0.925833386834711,0.455213027754799,9,1,11560062,64
"6594",11254,4,4,0.5,4,0.156535335583612,0.484804137609899,2.84450176963583,9,1,74738905,64
"6595",11255,4,4,0.5,4,0.501116758212447,0.539229989983141,0.097469942313619,9,1,65273273,64
"6596",11256,4,4,0.5,4,0.0870936496648937,0.642588937655091,0.599692853384186,9,1,12580197,64
"6597",11257,4,4,0.5,4,0.209954844787717,0.697258112486452,1.27762255155947,9,1,95304864,64
"6598",11258,4,4,0.5,4,0.813851043814793,-0.961437443271279,1.57932458166499,9,1,21896641,64
"6599",11259,4,4,0.5,4,0.289116714615375,-0.771074656862766,0.919846635269932,9,1,3982992,64
"6600",11260,4,4,0.5,4,0.8284284430556,0.213386404328048,0.562335230682511,9,1,91356113,64
"6601",11261,4,4,0.5,4,0.232808897970244,0.930931033566594,3.57986728195101,9,1,13742122,64
"6602",11262,4,4,0.5,4,0.72554006963037,-0.910440559033304,0.322304728336167,9,1,85555649,64
"6603",11263,4,4,0.5,4,0.0964708705432713,0.0495152422226965,0.00975932620931417,9,1,70054394,64
"6604",11264,4,4,0.5,4,0.177316559944302,-0.937030666507781,0.470648858982604,9,1,27613903,64
"6605",11265,4,4,0.5,4,0.161625326378271,-0.0842012707144022,0.491159779289737,9,1,44774138,64
"6606",11266,4,4,0.5,4,0.156141543528065,-0.999216475058347,1.18497423433466,9,1,44202657,64
"6607",11267,4,4,0.5,4,0.035547656705603,0.925229975022376,1.11589997716015,9,1,50983600,64
"6608",11268,4,4,0.5,4,0.983544344082475,0.148211425170302,1.32428899347316,9,1,98260176,64
"6609",11269,4,4,0.5,4,0.918146375799552,-0.258079344872385,1.25748406386236,9,1,75563322,64
"6610",11270,4,4,0.5,4,0.159053273731843,-0.618098128587008,2.08310870919377,9,1,89450852,64
"6611",11271,4,4,0.5,4,0.116276721935719,-0.930952872615308,2.68999891728163,9,1,72360361,64
"6612",11272,4,4,0.5,4,0.759002039441839,0.397094931453466,2.22966847801581,9,1,26072540,64
"6613",11273,4,4,0.5,4,0.00315689481794834,-0.100349623244256,0.5562373465579,9,1,80381426,64
"6614",11274,4,4,0.5,4,0.221086931647733,-0.141894485801458,3.81813629064709,9,1,85787587,64
"6615",11275,4,4,0.5,4,0.195393999340013,0.411058799363673,2.26214483287185,9,1,94128710,64
"6616",11276,4,4,0.5,4,0.863440167857334,-0.0481508141383529,0.914458511942066,9,1,59866774,64
"6617",11277,4,4,0.5,4,0.938706588698551,0.864902104716748,0.0473213681788184,9,1,75909342,64
"6618",11278,4,4,0.5,4,0.572042061015964,0.806695533450693,2.96037044003606,9,1,91425944,64
"6619",11279,4,4,0.5,4,0.514220320386812,-0.036660464014858,3.92579125473276,9,1,3053802,64
"6620",11280,4,4,0.5,4,0.804530058987439,0.713530589360744,1.29144144335063,9,1,51178714,64
"6621",11281,4,4,0.5,4,0.872626263648272,0.373106655664742,0.599290087290574,9,1,81811662,64
"6622",11282,4,4,0.5,4,0.885164631763473,-0.80479777790606,0.586685087135993,9,1,87839961,64
"6623",11283,4,4,0.5,4,0.421870130114257,0.217874459456652,1.53654457911151,9,1,93132040,64
"6624",11284,4,4,0.5,4,0.0780665115453303,0.948446943890303,3.60163416387513,9,1,56476574,64
"6625",11285,4,4,0.5,4,0.631931202486157,0.439888064283878,1.25380108837737,9,1,84735974,64
"6626",11286,4,4,0.5,4,0.650893077487126,-0.7976916260086,3.8331080279313,9,1,1754189,64
"6627",11287,4,4,0.5,4,0.984919037669897,0.723956542555243,0.0795059745223261,9,1,86781887,64
"6628",11288,4,4,0.5,4,0.372082090703771,0.854233144782484,0.90244207347976,9,1,99977407,64
"6629",11289,4,4,0.5,4,0.326915751677006,-0.960952444467694,1.17133229126222,9,1,33421653,64
"6630",11290,4,4,0.5,4,0.717142835259438,-0.286924064159393,0.537408132688142,9,1,61668800,64
"6631",11291,4,4,0.5,4,0.0237194923684001,-0.629250316414982,1.63096287465654,9,1,75465227,64
"6632",11292,4,4,0.5,4,0.160408191615716,0.686691558919847,3.18605697387829,9,1,51129468,64
"6633",11293,4,4,0.5,4,0.456933830631897,-0.0298909191042185,1.62696450516814,9,1,37114239,64
"6634",11294,4,4,0.5,4,0.88297501206398,-0.836190899834037,0.653091082880274,9,1,15726969,64
"6635",11295,4,4,0.5,4,0.498336288146675,-0.631338375620544,0.714490292239934,9,1,64473531,64
"6636",11296,4,4,0.5,4,0.506278557702899,-0.0473296833224595,0.283943841927685,9,1,20518095,64
"6637",11297,4,4,0.5,4,0.763563299551606,0.432556122541428,1.25153634781018,9,1,6189506,64
"6638",11298,4,4,0.5,4,0.929829908302054,0.588251861743629,1.53411964626284,9,1,87926755,64
"6639",11299,4,4,0.5,4,0.294034593272954,-0.816165290307254,3.13244936987758,9,1,92204313,64
"6640",11300,4,4,0.5,4,0.782995973946527,-0.92681114282459,2.36803373182192,9,1,94701893,64
"6641",11301,8,4,0.5,8,0.268052614293993,0.0126062617637217,3.88136908551678,9,1,96613770,256
"6642",11302,8,4,0.5,8,0.166941087692976,0.747267297003418,0.4577793990192,9,1,95440066,256
"6643",11303,8,4,0.5,8,0.338504596846178,-0.761363738682121,1.70365827043308,9,1,18409690,256
"6644",11304,8,4,0.5,8,0.152197484625503,0.0348911737091839,1.06043994462583,9,1,61614086,256
"6645",11305,8,4,0.5,8,0.731460738461465,-0.442098401486874,4.73079383093864,9,1,17578355,256
"6646",11306,8,4,0.5,8,0.861765486188233,-0.996680128388107,7.38861342845485,9,1,39501299,256
"6647",11307,8,4,0.5,8,0.438068886520341,-0.0149499252438545,3.42442998476326,9,1,94097095,256
"6648",11308,8,4,0.5,8,0.307477222988382,-0.713046578224748,0.00943433194654062,9,1,48495801,256
"6649",11309,8,4,0.5,8,0.35854837205261,0.688364059198648,1.67563733595889,9,1,56469471,256
"6650",11310,8,4,0.5,8,0.870979585917667,-0.832520626019686,0.0752941150963306,9,1,94074214,256
"6651",11311,8,4,0.5,8,0.190073753008619,-0.585454363841563,6.3427616879344,9,1,63019055,256
"6652",11312,8,4,0.5,8,0.834143174812198,0.417096019722521,0.308247745479457,9,1,73988300,256
"6653",11313,8,4,0.5,8,0.122602833202109,0.100843581836671,3.01836671028286,9,1,20759314,256
"6654",11314,8,4,0.5,8,0.589426069287583,0.827684471849352,1.25267317744205,9,1,30084176,256
"6655",11315,8,4,0.5,8,0.664721688488498,0.947369181551039,1.18199995073723,9,1,96852210,256
"6656",11316,8,4,0.5,8,0.456749833421782,-0.651341387536377,1.61970619617961,9,1,6611518,256
"6657",11317,8,4,0.5,8,0.495363208930939,-0.210475188214332,1.75042548495345,9,1,74825598,256
"6658",11318,8,4,0.5,8,0.265258043305948,-0.0645771389827132,6.00215561920777,9,1,68976876,256
"6659",11319,8,4,0.5,8,0.365476679289714,-0.820725508965552,1.96588324683253,9,1,60815967,256
"6660",11320,8,4,0.5,8,0.195263673085719,0.636944911908358,1.81489628802985,9,1,87909590,256
"6661",11321,8,4,0.5,8,0.103238578420132,0.895621873438358,3.33363072900102,9,1,74504595,256
"6662",11322,8,4,0.5,8,0.486388118704781,-0.558563339989632,1.35025447720429,9,1,47948009,256
"6663",11323,8,4,0.5,8,0.279661624226719,0.464372492861003,0.795041808213573,9,1,82594257,256
"6664",11324,8,4,0.5,8,0.396591386059299,-0.455532673280686,3.54863936128095,9,1,25796081,256
"6665",11325,8,4,0.5,8,0.492280444363132,0.00840136269107461,0.642897460304666,9,1,67327427,256
"6666",11326,8,4,0.5,8,0.770939496811479,0.169634125661105,1.07270681085763,9,1,28828469,256
"6667",11327,8,4,0.5,8,0.982174103148282,-0.577672694809735,0.37483771963045,9,1,86081484,256
"6668",11328,8,4,0.5,8,0.86093411478214,0.154307633172721,6.31538833957165,9,1,1646416,256
"6669",11329,8,4,0.5,8,0.870132183190435,-0.798922367859632,1.22063443063758,9,1,23657154,256
"6670",11330,8,4,0.5,8,0.205093166790903,0.22722274530679,1.52937346660998,9,1,47718231,256
"6671",11331,8,4,0.5,8,0.83893874916248,-0.871794419363141,7.98589713778347,9,1,29046754,256
"6672",11332,8,4,0.5,8,0.320710629224777,-0.555911483243108,0.279554470370058,9,1,32614056,256
"6673",11333,8,4,0.5,8,0.171507281716913,0.0279686264693737,1.36941538096173,9,1,52960581,256
"6674",11334,8,4,0.5,8,0.917209275532514,-0.874012703076005,1.3592741984129,9,1,82440673,256
"6675",11335,8,4,0.5,8,0.391853224253282,-0.0558088347315788,0.993403296167962,9,1,38516961,256
"6676",11336,8,4,0.5,8,0.853014049120247,-0.186143945902586,1.53127608604264,9,1,19784582,256
"6677",11337,8,4,0.5,8,0.46493290993385,0.872953930404037,5.87039673514664,9,1,37286537,256
"6678",11338,8,4,0.5,8,0.0254427136387676,-0.311743726022542,0.946074160675053,9,1,18824021,256
"6679",11339,8,4,0.5,8,0.955261767143384,-0.607096120715141,1.63318412679015,9,1,20139908,256
"6680",11340,8,4,0.5,8,0.941848374437541,-0.354121612384915,5.9285942921415,9,1,81568823,256
"6681",11341,8,4,0.5,8,0.618014107923955,-0.214209401514381,1.11439399346244,9,1,73393921,256
"6682",11342,8,4,0.5,8,0.548029453493655,-0.484242178499699,1.34988851642935,9,1,29329776,256
"6683",11343,8,4,0.5,8,0.961953258374706,0.157362064346671,1.71934337156126,9,1,26674011,256
"6684",11344,8,4,0.5,8,0.240121429320425,0.834243238437921,0.725511177319568,9,1,94153148,256
"6685",11345,8,4,0.5,8,0.494619463337585,-0.145074387546629,4.13108726404607,9,1,20631255,256
"6686",11346,8,4,0.5,8,0.836281968979165,-0.812506274320185,1.08380801934283,9,1,83705322,256
"6687",11347,8,4,0.5,8,0.407602023333311,-0.124688499607146,1.79063987379195,9,1,36338884,256
"6688",11348,8,4,0.5,8,0.933479674858972,0.891645074822009,0.569691166246776,9,1,60614537,256
"6689",11349,8,4,0.5,8,0.923656377242878,0.696223188191652,1.56991502969293,9,1,38993304,256
"6690",11350,8,4,0.5,8,0.615887665888295,0.234824609942734,6.77758105378598,9,1,75145249,256
"6691",11401,2,8,0.5,2,0.505913426168263,-0.442652209661901,1.71582174205687,9,1,72020158,32
"6692",11402,2,8,0.5,2,0.943324607796967,0.370084382593632,0.00954821548657492,9,1,74648070,32
"6693",11403,2,8,0.5,2,0.405137385008857,0.420478548854589,0.719538326843176,9,1,91387738,32
"6694",11404,2,8,0.5,2,0.607153004268184,0.00553197786211967,0.770729826451279,9,1,20471854,32
"6695",11405,2,8,0.5,2,0.295194322243333,0.30363922053948,2,9,1,91045789,32
"6696",11406,2,8,0.5,2,0.547371342545375,-0.294816115405411,0.629840571957175,9,1,24807789,32
"6697",11407,2,8,0.5,2,0.806028929539025,0.76595997903496,1.25341508150101,9,1,72520600,32
"6698",11408,2,8,0.5,2,0.15819441457279,-0.816688895691186,1.19422495622421,9,1,739927,32
"6699",11409,2,8,0.5,2,0.280051928013563,-0.423903318587691,2,9,1,1661913,32
"6700",11410,2,8,0.5,2,0.927291742758825,-0.294079946819693,0.137769394917414,9,1,8254473,32
"6701",11411,2,8,0.5,2,0.503376853419468,0.565928999800235,2,9,1,33911417,32
"6702",11412,2,8,0.5,2,0.577179880114272,0.32048077089712,1.55742662403965,9,1,65342023,32
"6703",11413,2,8,0.5,2,0.274480631109327,-0.98454464552924,0.600562816655729,9,1,12934491,32
"6704",11414,2,8,0.5,2,0.108820804161951,0.482186359353364,2,9,1,73025417,32
